Bruce,Indian,4
Bruce,Korean,4
Bruce,Kosher,4.333333333
Bruce,Movers,4
Bruce,Trains,4
Bruce,Arcades,2.5
Bruce,Barbers,3.363636364
Bruce,Beaches,4
Bruce,Bowling,4
Bruce,British,4
Bruce,Buffets,3.428571429
Bruce,Burgers,3.348484848
Bruce,Butcher,4
Bruce,Casinos,4
Bruce,Chinese,3.368421053
Bruce,Doctors,3.5
Bruce,Fashion,3.156862745
Bruce,Framing,3
Bruce,Grocery,3.482758621
Bruce,Italian,3.9375
Bruce,Jewelry,3.833333333
Bruce,Lounges,3.333333333
Bruce,Luggage,3
Bruce,Massage,3
Bruce,Mexican,3.371428571
Bruce,Museums,4.266666667
Bruce,Noodles,4
Bruce,Parking,3.8
Bruce,Seafood,3.307692308
Bruce,Spanish,3
Bruce,Tex-Mex,3.466666667
Bruce,Turkish,3
Bruce,Waffles,4
Bruce,Airlines,3.125
Bruce,Airports,3.416666667
Bruce,Antiques,3
Bruce,Bakeries,4
Bruce,Barbeque,3.647058824
Bruce,Beer Bar,4.4
Bruce,Car Wash,3.25
Bruce,Caterers,3.882352941
Bruce,Churches,5
Bruce,Costumes,4
Bruce,Cupcakes,5
Bruce,Day Spas,3
Bruce,Dentists,3.5
Bruce,Desserts,3.923076923
Bruce,Flooring,4
Bruce,Florists,4
Bruce,Hot Dogs,3.75
Bruce,Japanese,3.823529412
Bruce,Notaries,3.375
Bruce,Peruvian,4
Bruce,Pretzels,4
Bruce,Scottish,5
Bruce,Shopping,3.485849057
Bruce,Southern,3.88
Bruce,Trainers,4
Bruce,Wineries,4
Bruce,Brazilian,4
Bruce,Breweries,4.444444444
Bruce,Caribbean,4
Bruce,Carpeting,5
Bruce,Computers,3.8
Bruce,Creperies,4.2
Bruce,Dive Bars,3
Bruce,Dog Parks,5
Bruce,Education,3.7
Bruce,Ethiopian,5
Bruce,Fast Food,3.261363636
Bruce,Festivals,4.666666667
Bruce,Hospitals,4
Bruce,Insurance,4
Bruce,Libraries,3.2
Bruce,Mongolian,4
Bruce,Nightlife,3.671641791
Bruce,Pakistani,4
Bruce,Soul Food,4.2
Bruce,Wine Bars,3.888888889
Bruce,Apartments,2
Bruce,Appliances,3.818181818
Bruce,Automotive,3.596153846
Bruce,Bookstores,3.357142857
Bruce,Brasseries,4.5
Bruce,Car Buyers,5
Bruce,Car Rental,3
Bruce,Drugstores,3.304347826
Bruce,Food Court,2.5
Bruce,Gastropubs,3.833333333
Bruce,Gift Shops,3.666666667
Bruce,Home Decor,3.714285714
Bruce,Mass Media,3.333333333
Bruce,Meat Shops,3
Bruce,Pawn Shops,3
Bruce,Pet Stores,3.571428571
Bruce,Piano Bars,2
Bruce,Pool Halls,3
Bruce,Rest Stops,3
Bruce,Sandwiches,3.627118644
Bruce,Shaved Ice,4
Bruce,Shoe Shine,5
Bruce,Signmaking,3
Bruce,Smokehouse,4
Bruce,Street Art,5
Bruce,Sushi Bars,4
Bruce,Tapas Bars,4
Bruce,Toy Stores,3.5
Bruce,Vegetarian,4.3
Bruce,Vietnamese,4
Bruce,Accessories,4.25
Bruce,Active Life,4.166666667
Bruce,Art Classes,4
Bruce,Art Museums,4.2
Bruce,Art Schools,5
Bruce,Auto Repair,3.6
Bruce,Car Dealers,4
Bruce,Comic Books,4
Bruce,Contractors,5
Bruce,Dance Clubs,2
Bruce,Electronics,3.692307692
Bruce,Ethnic Food,3.666666667
Bruce,Food Trucks,4
Bruce,Formal Wear,2
Bruce,Gluten-Free,4.4
Bruce,Guns & Ammo,4
Bruce,Hair Salons,3.428571429
Bruce,Hobby Shops,3.666666667
Bruce,Print Media,3
Bruce,Race Tracks,4
Bruce,Real Estate,2
Bruce,Restaurants,3.62295082
Bruce,Shoe Repair,5
Bruce,Shoe Stores,4.333333333
Bruce,Sports Bars,3.333333333
Bruce,Sports Wear,3.333333333
Bruce,Steakhouses,4
Bruce,Art Supplies,3.333333333
Bruce,Asian Fusion,3.928571429
Bruce,Bike Rentals,4
Bruce,Bike Sharing,4
Bruce,Cajun/Creole,3.25
Bruce,Cheesesteaks,4
Bruce,Chicken Shop,3.5
Bruce,Coffee & Tea,3.704918033
Bruce,Comfort Food,3.5
Bruce,Distilleries,4
Bruce,Fish & Chips,2.5
Bruce,Flea Markets,2.5
Bruce,Local Flavor,4.461538462
Bruce,Music & DVDs,3
Bruce,Music Venues,3.428571429
Bruce,Outdoor Gear,3.857142857
Bruce,Pet Groomers,3.75
Bruce,Pet Services,3.8
Bruce,Pet Training,3.571428571
Bruce,Post Offices,2.818181818
Bruce,Self Storage,4
Bruce,Social Clubs,3.5
Bruce,Sports Clubs,4
Bruce,Truck Rental,3.666666667
Bruce,Whiskey Bars,4
Bruce,Art Galleries,4
Bruce,Arts & Crafts,3.6
Bruce,Beauty & Spas,3.260869565
Bruce,Chicken Wings,3.368421053
Bruce,Cocktail Bars,3.5
Bruce,Hair Stylists,3.714285714
Bruce,Home & Garden,3.814814815
Bruce,Home Cleaning,5
Bruce,Home Services,3.846153846
Bruce,Imported Food,4
Bruce,Mediterranean,4.111111111
Bruce,Mobile Phones,2.85
Bruce,Music & Video,3.421052632
Bruce,Observatories,5
Bruce,Oral Surgeons,3
Bruce,Orthodontists,3.5
Bruce,Outlet Stores,4
Bruce,Pediatricians,4
Bruce,Photographers,5
Bruce,Thrift Stores,3.75
Bruce,Tobacco Shops,4.25
Bruce,Veterinarians,3.4
Bruce,Walking Tours,5
Bruce,American (New),3.763636364
Bruce,Auto Detailing,4
Bruce,Beverage Store,3
Bruce,Discount Store,2.684210526
Bruce,Farmers Market,4.75
Bruce,Golf Equipment,3
Bruce,Health Markets,4
Bruce,Kitchen & Bath,4.333333333
Bruce,Latin American,3.333333333
Bruce,Local Services,3.551724138
Bruce,Men's Clothing,2.4
Bruce,Organic Stores,4
Bruce,Party Supplies,4
Bruce,Radio Stations,4
Bruce,Specialty Food,4.095238095
Bruce,Sporting Goods,3.769230769
Bruce,Street Vendors,4
Bruce,Train Stations,3.4
Bruce,Transportation,3.617647059
Bruce,Used Bookstore,4
Bruce,Valet Services,4
Bruce,Wine & Spirits,3.782608696
Bruce,Airport Lounges,3.25
Bruce,Cooking Classes,3
Bruce,Family Practice,4
Bruce,Flowers & Gifts,3.958333333
Bruce,Hardware Stores,3.7
Bruce,Home Automation,4
Bruce,Hotels & Travel,3.513157895
Bruce,Leisure Centers,5
Bruce,Modern European,4
Bruce,Office Cleaning,5
Bruce,Performing Arts,4.5
Bruce,Seafood Markets,3
Bruce,Shades & Blinds,4
Bruce,Travel Services,3.5
Bruce,Airport Shuttles,2.5
Bruce,Firearm Training,4
Bruce,Fruits & Veggies,4.333333333
Bruce,Furniture Stores,3.857142857
Bruce,Gun/Rifle Ranges,4
Bruce,Health & Medical,3.571428571
Bruce,Office Equipment,3.142857143
Bruce,Packing Supplies,1
Bruce,Security Systems,4
Bruce,Shipping Centers,3.083333333
Bruce,Shopping Centers,3.615384615
Bruce,Used Car Dealers,5
Bruce,Wholesale Stores,4
Bruce,Women's Clothing,3.111111111
Bruce,Building Supplies,3.25
Bruce,Department Stores,3
Bruce,General Dentistry,3.5
Bruce,Internal Medicine,4
Bruce,Keys & Locksmiths,5
Bruce,Knitting Supplies,3
Bruce,Men's Hair Salons,3.4
Bruce,Plus Size Fashion,2
Bruce,Printing Services,3.1
Bruce,Specialty Schools,4.666666667
Bruce,Stadiums & Arenas,4.25
Bruce,Video Game Stores,4
Bruce,Breakfast & Brunch,3.802631579
Bruce,Car Share Services,4
Bruce,Cards & Stationery,3.666666667
Bruce,Convenience Stores,3.551724138
Bruce,Electronics Repair,4
Bruce,Financial Services,3.5
Bruce,Himalayan/Nepalese,5
Bruce,Motorcycle Dealers,4
Bruce,Pediatric Dentists,3
Bruce,Police Departments,2.5
Bruce,Tapas/Small Plates,4
Bruce,Wheel & Rim Repair,4
Bruce,Adult Entertainment,3
Bruce,Appliances & Repair,3.5
Bruce,Auto Glass Services,4
Bruce,Children's Clothing,2.5
Bruce,Do-It-Yourself Food,4
Bruce,Eyewear & Opticians,3.5
Bruce,Home Window Tinting,4
Bruce,Mobile Phone Repair,4
Bruce,Oil Change Stations,3.777777778
Bruce,Smog Check Stations,4
Bruce,Transmission Repair,5
Bruce,Arts & Entertainment,3.980392157
Bruce,Chocolatiers & Shops,5
Bruce,Educational Services,3.2
Bruce,Auto Parts & Supplies,3.25
Bruce,Baby Gear & Furniture,3
Bruce,Banks & Credit Unions,3.2
Bruce,Fitness & Instruction,4
Bruce,Machine & Tool Rental,4
Bruce,Nurseries & Gardening,3.857142857
Bruce,Professional Services,3.6
Bruce,Public Transportation,3.75
Bruce,Registration Services,2
Bruce,Venues & Event Spaces,3.8125
Bruce,Vintage & Consignment,4
Bruce,American (Traditional),3.544117647
Bruce,Dry Cleaning & Laundry,5
Bruce,Food Delivery Services,3.6
Bruce,Gas & Service Stations,3.4375
Bruce,Juice Bars & Smoothies,3.75
Bruce,Newspapers & Magazines,2.5
Bruce,Party & Event Planning,5
Bruce,Countertop Installation,5
Bruce,Religious Organizations,5
Bruce,Pet Boarding/Pet Sitting,4
Bruce,Cosmetics & Beauty Supply,3.166666667
Bruce,Event Planning & Services,3.773584906
Bruce,Ice Cream & Frozen Yogurt,3.857142857
Bruce,Professional Sports Teams,3.75
Bruce,Internet Service Providers,4
Bruce,Videos & Video Game Rental,3
Bruce,Community Service/Non-Profit,2
Bruce,Couriers & Delivery Services,3
Bruce,Public Services & Government,3.659090909
Bruce,Television Service Providers,4
Bruce,Departments of Motor Vehicles,4
Bruce,IT Services & Computer Repair,3.714285714
Bruce,Lighting Fixtures & Equipment,3
Bruce,Obstetricians & Gynecologists,4
Bruce,Photography Stores & Services,2.5
Bruce,Musical Instruments & Teachers,5
Bruce,Landmarks & Historical Buildings,4.526315789
Bruce,Windshield Installation & Repair,4
Shila,Bars,4.5
Shila,Food,4.428571429
Shila,Mags,4.5
Shila,Pets,5
Shila,Books,4.5
Shila,Diners,3
Shila,Hotels,3.777777778
Shila,Buffets,4
Shila,Burgers,5
Shila,Casinos,3.7
Shila,Fashion,3.666666667
Shila,Museums,5
Shila,Resorts,4
Shila,Bakeries,3.5
Shila,Lingerie,3
Shila,Shopping,3.923076923
Shila,Nightlife,4.75
Shila,Mass Media,1
Shila,Street Art,5
Shila,Toy Stores,4.5
Shila,Active Life,5
Shila,Comic Books,5
Shila,Hobby Shops,4
Shila,Restaurants,4.285714286
Shila,Steakhouses,5
Shila,Cajun/Creole,5
Shila,Candy Stores,5
Shila,Coffee & Tea,5
Shila,Local Flavor,5
Shila,Music & DVDs,5
Shila,Music Venues,5
Shila,Pet Services,5
Shila,Arts & Crafts,5
Shila,Music & Video,4.5
Shila,American (New),5
Shila,Health Markets,5
Shila,Local Services,4
Shila,Radio Stations,1
Shila,Souvenir Shops,5
Shila,Specialty Food,4.75
Shila,Amusement Parks,5
Shila,Hotels & Travel,3.777777778
Shila,Performing Arts,5
Shila,Health & Medical,3
Shila,Office Equipment,4
Shila,Shipping Centers,4
Shila,Shopping Centers,3
Shila,Wholesale Stores,4
Shila,Department Stores,3
Shila,Breakfast & Brunch,3.666666667
Shila,Adult Entertainment,5
Shila,Television Stations,1
Shila,Weight Loss Centers,3
Shila,Arts & Entertainment,4.133333333
Shila,Chocolatiers & Shops,5
Shila,Venues & Event Spaces,5
Shila,American (Traditional),3.75
Shila,Event Planning & Services,3.777777778
Shila,Videos & Video Game Rental,4.5
Shila,Public Services & Government,5
Shila,Landmarks & Historical Buildings,5
Nijole,Bars,3.65
Nijole,Beer,3.75
Nijole,Food,3.833333333
Nijole,Golf,4
Nijole,Used,4.2
Nijole,Delis,3
Nijole,Pizza,5
Nijole,Salad,5
Nijole,Tours,3
Nijole,Bagels,3
Nijole,Bridal,5
Nijole,Donuts,4.2
Nijole,French,4
Nijole,Gelato,5
Nijole,German,3
Nijole,Hotels,3.708333333
Nijole,Burgers,3.294117647
Nijole,Casinos,3.76
Nijole,Chinese,5
Nijole,Fashion,4
Nijole,Italian,5
Nijole,Jewelry,4.5
Nijole,Lounges,4
Nijole,Luggage,1
Nijole,Mexican,3.666666667
Nijole,Museums,4.5
Nijole,Resorts,3.727272727
Nijole,Seafood,5
Nijole,Bakeries,4.142857143
Nijole,Barbeque,4
Nijole,Beer Bar,3
Nijole,Cupcakes,4
Nijole,Day Spas,4
Nijole,Desserts,4
Nijole,Japanese,5
Nijole,Macarons,4.5
Nijole,Shopping,3.823529412
Nijole,Aquariums,4
Nijole,Fast Food,4
Nijole,Nightlife,3.695652174
Nijole,Skin Care,5
Nijole,Soul Food,4
Nijole,Wine Bars,4
Nijole,Automotive,4.5
Nijole,Drugstores,2
Nijole,Gift Shops,3.5
Nijole,Home Decor,4
Nijole,Mass Media,4
Nijole,Pawn Shops,4
Nijole,Sandwiches,4
Nijole,Street Art,4
Nijole,Toy Stores,4
Nijole,Accessories,3
Nijole,Active Life,4
Nijole,Art Museums,5
Nijole,Beer Garden,3
Nijole,Car Dealers,5
Nijole,Dance Clubs,3.333333333
Nijole,Food Trucks,5
Nijole,Gluten-Free,5
Nijole,Print Media,4
Nijole,Restaurants,3.739130435
Nijole,Shoe Stores,4
Nijole,Sports Bars,3.5
Nijole,Steakhouses,5
Nijole,Asian Fusion,4.2
Nijole,Candy Stores,3.5
Nijole,Coffee & Tea,4
Nijole,Guest Houses,4
Nijole,Jazz & Blues,4
Nijole,Local Flavor,4.25
Nijole,Music Venues,4
Nijole,Social Clubs,2
Nijole,Art Galleries,4.5
Nijole,Beauty & Spas,4.333333333
Nijole,Cocktail Bars,4.25
Nijole,Home & Garden,4
Nijole,Outlet Stores,3.4
Nijole,Thrift Stores,4.666666667
Nijole,American (New),3.5
Nijole,Men's Clothing,3.5
Nijole,Souvenir Shops,3.5
Nijole,Specialty Food,3.75
Nijole,Swimming Pools,4
Nijole,Transportation,3
Nijole,Wine & Spirits,3.75
Nijole,Flowers & Gifts,3.5
Nijole,Health Retreats,4
Nijole,Hotels & Travel,3.692307692
Nijole,Performing Arts,4
Nijole,Shopping Centers,3.8
Nijole,Women's Clothing,3.6
Nijole,Botanical Gardens,3
Nijole,Department Stores,4.25
Nijole,Auto Customization,5
Nijole,Breakfast & Brunch,4.4
Nijole,Convenience Stores,4
Nijole,Motorcycle Dealers,5
Nijole,Adult Entertainment,4
Nijole,Do-It-Yourself Food,5
Nijole,Arts & Entertainment,3.75
Nijole,Chocolatiers & Shops,3.666666667
Nijole,Public Transportation,3
Nijole,Vintage & Consignment,4.2
Nijole,American (Traditional),3.363636364
Nijole,Food Delivery Services,3
Nijole,Gas & Service Stations,4
Nijole,Juice Bars & Smoothies,3
Nijole,Cosmetics & Beauty Supply,5
Nijole,Event Planning & Services,3.708333333
Nijole,Ice Cream & Frozen Yogurt,4.428571429
Nijole,Public Services & Government,4.25
Nijole,Photography Stores & Services,4
Nijole,Landmarks & Historical Buildings,4
Victor,Hotels,2.4
Victor,Casinos,2.4
Victor,Resorts,3
Victor,Airlines,3
Victor,Shopping,1
Victor,Drugstores,1
Victor,Transportation,3
Victor,Hotels & Travel,2.5
Victor,Arts & Entertainment,2.4
Victor,Event Planning & Services,2.4
Kenneth,Bars,3.333333333
Kenneth,Beer,3
Kenneth,Food,3.21875
Kenneth,Gyms,4
Kenneth,Hats,4
Kenneth,Mags,3.25
Kenneth,Pubs,3.4
Kenneth,Soup,3.666666667
Kenneth,Thai,2.666666667
Kenneth,Yoga,4
Kenneth,Books,3.25
Kenneth,Cafes,3.4
Kenneth,Delis,3
Kenneth,Greek,4
Kenneth,Halal,4
Kenneth,Irish,4
Kenneth,Limos,4
Kenneth,Pizza,3
Kenneth,Ramen,3.333333333
Kenneth,Salad,3.6
Kenneth,Taxis,3.333333333
Kenneth,Tires,3
Kenneth,Vegan,3
Kenneth,Bagels,3
Kenneth,Cinema,4
Kenneth,Diners,3
Kenneth,French,3.5
Kenneth,Gelato,4
Kenneth,German,4
Kenneth,Hotels,3.5
Kenneth,Indian,4
Kenneth,Belgian,2
Kenneth,Bowling,4
Kenneth,Buffets,3
Kenneth,Burgers,3.142857143
Kenneth,Casinos,3.333333333
Kenneth,Chinese,3.25
Kenneth,Dim Sum,3
Kenneth,Fashion,3.307692308
Kenneth,Grocery,3.333333333
Kenneth,Italian,3.4
Kenneth,Jewelry,3
Kenneth,Laotian,3
Kenneth,Lounges,3.5
Kenneth,Noodles,3.5
Kenneth,Resorts,3
Kenneth,Seafood,3.666666667
Kenneth,Watches,3.5
Kenneth,Airports,2
Kenneth,Bakeries,3
Kenneth,Barbeque,3
Kenneth,Beer Bar,3
Kenneth,Caterers,4
Kenneth,Desserts,3.285714286
Kenneth,Japanese,3.333333333
Kenneth,Shopping,3.317073171
Kenneth,Cantonese,3
Kenneth,Computers,4
Kenneth,Creperies,3.5
Kenneth,Dive Bars,3
Kenneth,Fast Food,3.5
Kenneth,Nightlife,3.409090909
Kenneth,Pakistani,4
Kenneth,Taiwanese,3
Kenneth,Wine Bars,3
Kenneth,Automotive,3.5
Kenneth,Gastropubs,2
Kenneth,Home Decor,2.5
Kenneth,Mass Media,3
Kenneth,Sandwiches,3.285714286
Kenneth,Street Art,3
Kenneth,Tapas Bars,3
Kenneth,Vegetarian,3.5
Kenneth,Vietnamese,3.333333333
Kenneth,Accessories,3.375
Kenneth,Active Life,3.6
Kenneth,Dance Clubs,4
Kenneth,Electronics,3
Kenneth,Hobby Shops,4
Kenneth,Restaurants,3.4
Kenneth,Shoe Stores,3.2
Kenneth,Sports Bars,2.5
Kenneth,Sports Wear,3.25
Kenneth,Steakhouses,3.5
Kenneth,Asian Fusion,3.666666667
Kenneth,Candy Stores,3
Kenneth,Coffee & Tea,3.25
Kenneth,Comfort Food,3.666666667
Kenneth,Fish & Chips,4
Kenneth,Guest Houses,4
Kenneth,Music & DVDs,3
Kenneth,Music Venues,3.666666667
Kenneth,Social Clubs,3
Kenneth,Sports Clubs,3
Kenneth,Ticket Sales,3
Kenneth,Art Galleries,4
Kenneth,Arts & Crafts,2
Kenneth,Beauty & Spas,3
Kenneth,Chicken Wings,3.5
Kenneth,Cocktail Bars,3.333333333
Kenneth,Home & Garden,2.666666667
Kenneth,Leather Goods,3
Kenneth,Mobile Phones,4
Kenneth,Music & Video,3.25
Kenneth,Outlet Stores,4
Kenneth,American (New),3.538461538
Kenneth,Canadian (New),3.5
Kenneth,Kitchen & Bath,3
Kenneth,Local Services,3.333333333
Kenneth,Men's Clothing,3.375
Kenneth,Middle Eastern,3
Kenneth,Radio Stations,3
Kenneth,Souvenir Shops,3
Kenneth,Specialty Food,3.2
Kenneth,Sporting Goods,3.25
Kenneth,Transportation,3.333333333
Kenneth,Wine & Spirits,3
Kenneth,Airport Lounges,3
Kenneth,Amusement Parks,3
Kenneth,Flowers & Gifts,2
Kenneth,Hardware Stores,3
Kenneth,Hotels & Travel,3.4
Kenneth,Performing Arts,3
Kenneth,Travel Services,4
Kenneth,Shopping Centers,3.666666667
Kenneth,Wholesale Stores,4
Kenneth,Women's Clothing,3.222222222
Kenneth,Department Stores,3
Kenneth,Video Game Stores,3
Kenneth,Breakfast & Brunch,3.333333333
Kenneth,Cards & Stationery,2
Kenneth,Convenience Stores,3
Kenneth,Tapas/Small Plates,3
Kenneth,Adult Entertainment,4
Kenneth,Television Stations,3
Kenneth,Arts & Entertainment,3.333333333
Kenneth,Chocolatiers & Shops,3
Kenneth,Fitness & Instruction,4
Kenneth,Public Transportation,3
Kenneth,American (Traditional),3.272727273
Kenneth,Dry Cleaning & Laundry,3
Kenneth,Food Delivery Services,4
Kenneth,Gas & Service Stations,3
Kenneth,Juice Bars & Smoothies,3.5
Kenneth,Newspapers & Magazines,3
Kenneth,Psychics & Astrologers,3
Kenneth,Cosmetics & Beauty Supply,3
Kenneth,Event Planning & Services,3.444444444
Kenneth,Ice Cream & Frozen Yogurt,3.5
Kenneth,Professional Sports Teams,2.666666667
Kenneth,Videos & Video Game Rental,3.5
Kenneth,Public Services & Government,3
Kenneth,IT Services & Computer Repair,3.5
Kenneth,Landmarks & Historical Buildings,3
Jennifer,Bars,3.286245353
Jennifer,Beer,3.316666667
Jennifer,Food,3.309884239
Jennifer,Golf,3.333333333
Jennifer,Gyms,3.8
Jennifer,Hats,3
Jennifer,Mags,3.5
Jennifer,Pets,3.363636364
Jennifer,Pubs,3.233333333
Jennifer,Rugs,4
Jennifer,Soup,3.310344828
Jennifer,Thai,2.95505618
Jennifer,Udon,4
Jennifer,Used,4
